id,community,display_name
https://openalex.org/A5016814190,0,
https://openalex.org/A5087537644,0,
https://openalex.org/A5019659358,0,
https://openalex.org/A5054833182,0,
https://openalex.org/A5007451134,0,
https://openalex.org/A5053269929,0,
https://openalex.org/A5047925742,0,
https://openalex.org/A5064788948,0,
https://openalex.org/A5020925570,0,
https://openalex.org/A5007769598,0,
https://openalex.org/A5067742024,0,
https://openalex.org/A5089110902,0,
https://openalex.org/A5002723662,0,
https://openalex.org/A5072261415,0,Petra Kralj Novak
https://openalex.org/A5004866198,0,
https://openalex.org/A5023899704,0,
https://openalex.org/A5082646301,0,
https://openalex.org/A5014791727,0,
https://openalex.org/A5002307245,0,
https://openalex.org/A5100397797,0,
https://openalex.org/A5008805047,0,
https://openalex.org/A5106482033,0,
https://openalex.org/A5071045847,0,
https://openalex.org/A5034537452,0,
https://openalex.org/A5089515863,0,
https://openalex.org/A5038940357,0,
https://openalex.org/A5103358608,0,
https://openalex.org/A5041273626,0,Diego Garlaschelli
https://openalex.org/A5073544378,0,Luı́s A. Nunes Amaral
https://openalex.org/A5113310034,0,
https://openalex.org/A5068302258,0,
https://openalex.org/A5046024794,0,
https://openalex.org/A5088338533,0,
https://openalex.org/A5034372799,0,
https://openalex.org/A5073712639,0,
https://openalex.org/A5091780356,0,
https://openalex.org/A5015711710,0,Brian Uzzi
https://openalex.org/A5113794399,0,
https://openalex.org/A5047040090,0,Gianluca Nogara
https://openalex.org/A5033508527,0,
https://openalex.org/A5002382294,0,Lluís Danús
https://openalex.org/A5032184525,0,
https://openalex.org/A5101848964,0,
https://openalex.org/A5038050687,0,Bojan Evkoski
https://openalex.org/A5048344653,0,
https://openalex.org/A5035375830,0,
https://openalex.org/A5040670240,0,
https://openalex.org/A5075626362,0,
https://openalex.org/A5011595237,0,
https://openalex.org/A5024281650,0,
https://openalex.org/A5091864130,0,
https://openalex.org/A5036538919,0,
https://openalex.org/A5036639779,0,
https://openalex.org/A5071483790,0,
https://openalex.org/A5032437519,0,
https://openalex.org/A5025305874,0,
https://openalex.org/A5066142255,0,
https://openalex.org/A5063847107,0,
https://openalex.org/A5005993492,0,
https://openalex.org/A5014290925,0,
https://openalex.org/A5037608057,0,
https://openalex.org/A5064232096,0,
https://openalex.org/A5022902229,0,
https://openalex.org/A5037975948,0,
https://openalex.org/A5108442932,0,
https://openalex.org/A5055566250,0,
https://openalex.org/A5038503250,0,
https://openalex.org/A5007407500,0,
https://openalex.org/A5075535963,0,
https://openalex.org/A5103224652,0,
https://openalex.org/A5047367671,0,
